key_index,text,overall
18393,VOTING WONT END UNTIL the 15TH SO IF U DONT SEE THE VOTES THAT DOESNT MEAN IT ENDED #MTVStars Lady Gaga,2
9247,Hear from the other candidates... Scott Walker tomorrow morning http://t.co/xclE0v9cbD,2
12018,"Kanye West married a Kardashian and now he thinks he's ""the man"" and wants to rule the World as President?  I mean C'MON MAN!!",2
3485,Create an olfactory nirvana with the Figuier &amp; Baies Perfumed Candles from @RojaParfums - Launching in October. Rx http://t.co/04llFba03e,2
18671,How is J Cole gonna colab with Kendrick and then get made to look like a fool on Black Friday,1
13809,Start of the 3rd and Murray continues to race through his service games. Bellucci not looking as dangerous as he was in the 1st set #USOpen,2
13250,Niall's charity drive for @autismdogsirl is at 44% now! Donate and spread the word please! Just a few more days!  https://t.co/XXNN2plPj7,3
17551,"Sat here and tried to listen to Kendrick Lamar because as much i do slander, i still try to see the appeal. He still wack to me",1
16685,"@edvaughan1 he actually made that tweet in January, not about yesterday. But it was just as shitty a comment at that time (Charlie Hebdo)",1
7531,"Its official: John Kasich is running for president, becoming the 16th major candidate seeking the GOPs 2016 nomination",2
11427,@sainsburys Will the Nantwich store be selling Mad Max on PS4 tomorrow and how much will it cost if so? Need to know urgently.,2
8933,Selling 2 Jason Aldean &amp; Kenny Chesney tickets for this Friday at Gillette Stadium $79 each! Direct message me if you are interested!,2
18167,Cate Blanchett May Star in Marvel's 'Thor: Ragnarok':  The award-winning actress is reportedly in the middle o... https://t.co/v24Ax0Ajhc,3
76,#weeds #drug Miss USA contestants take stage in 64th annual pageant: Women from across the country Sunday took... http://t.co/zXt4jb135x,2
5316,Nothing much going to happen in naruto tomorrow but it's going to be the intro to more serious shit! Marada about to go crazy!,2
17077,Yes I am spending my Friday night listening to the Bee Gees on loop. Don't hate.,3
15927,May or may not be addicted to the cold apple cider from Dunkin,3
9564,"[TV] Secrets of Sex: Having a Gay... (Community) Wed, Sep 2, 12:00 AM ...Old Time. An intimate portrait of the lives, loves and losses of ..",2
9215,Hey @hamatweets we will be showing Boruto: Naruto the Movie October 10th at 1pm &amp; 14th at 7pm! Tickets are available now!,3
20051,@Abu1916 @earlofawesome @darren_dazmav @EvertonMoaner @trutherbotface @JasbirB God deals with Israel but do YOU Love ALL yet -judge self 1st,2
892,"#Sport - Paul Dunne can make history on Monday, says Jordan Spieth following Irish amateur's heroics at St An... http://t.co/YudpucRZR6",3
17047,Staying positive today with the talented George Harrison. Bad day? The sun always rises the next#herecomesthesun  https://t.co/wNvP3PdO1M,3
19009,Festive Friday and Star Wars Day is just around the corner.,3
12983,"@LakeshowDre ""Gay couples ruin the sanctity of marriage,"" said the woman on her 4th marriage. You're a government employee, do your job.",1
3428,Movie date for Paper Towns tomorrow night? (Technically tonight) WHO'S DOWN,2
3672,"// So, I thought Ant-Man was out of the question for the cinema Saturday but my boyfriend said the films he's seen are 'awesome' and that -",3
5231,@KISSFMPhoenix  6 tickets for Sam smith concert  Sept 30 cheap! Flew our family of 6 here fir the concert! BEYOND UPSET!,2
15317,"@vaeltaa have you listened to sam smith? He has a soulful voice, he may be able to pull this off.",3
19010,Trying to go watch Milan at least 3 times a season now may as well spend my money on something I will enjoy never know what round the corner,3
17567,"'A Bee Gees tune was on the radio, the sun was out and the smell of bacon wafted through the air.' https://t.co/uneD9EZ7KO #guesthouse",2
11286,@Flipkid17 yeah on October 10 the English version is gonna come out in America on Naruto's birthday,2
13066,@SimonMagus Well... Iron Maiden have just released their 16th studio album today... quite 'prog rock' in places...,3
6353,"Sometimes you have a Monday and a half. For those days, I rely on Sam Smith and Jack Daniels.",2
17510,@markberry I have a dislike of several labour MP's over their attitude to the IRA &amp; so it may be the reason it first came to me.,1
17841,Monday Twilight Schools Football Last night was the final evening for Twilight Football. It was a very close... https://t.co/2FojbBZHXa,2
12048,"Janet Jackson's album comes out on October 2nd, Janet Jackson is currently on it's supporting tour ....",3
9243,When you're leaving Saturday but your cousin offers you an extra Foo Fighters ticket...,3
6895,The intruders are coming.#TheBachelorAu is turning into Big Brother. Bring on the Friday Night Games. #BachelorAu,3
12295,News Alarm: Miguel Sano (DH - Min) Miguel Sano went 1-for-3 with a solo home run and a walk on Wednesday against the White Sox.,2
9080,@micaelacc30 It's Gucci. Hopefully I get the cast off Friday.,2
10215,Zayn is the only reason that I might watch the VMAs tomorrow,3
17138,"This is kind of a David Bowie weekend, what with the release of his 10 minute video for Blackstar on Thursday, so... https://t.co/tljjldKn1U",2
15780,I wish my old phone still worked bc it has videos on it from my 1st Shawn concert &amp;all u can hear is me screaming &amp; crying in the background,2
12741,[Chicago Sun-Times] Kris Bryant and Justin Grimm went to the Bears game at Soldier Field on their day off http://t.co/yTnCRtUPl2 #Cubs,2
19127,"Obama signed a law TODAY making gifts of up to $100,000 from an IRA tax-free again. If you want to give to the Foundation, call us Monday.",3
17977,did something happen at curtis again? cause apparently no one's going to school again tomorrow....????,1
8067,If I see any for you bitches making fun of Caitlyn Jenner you will get your ass beat by a little 5'3 girl :)  https://t.co/3Zz1ZgUVL0,1
822,"Sheamus vs Randy Orton is pretty much a Sunday Night Heat feud at this point. I mean, without the Heat obviously. #WWEBattleground",2
10384,Josh Hamilton with a 3 run Homer in yne 1st inning. 3-0 Rangers #ESPNDallasDNRangers #ALCS,2
12148,"The Yankees are currently beating the Red Sox 11-1...in the 4th. All you, Blue Jays.",2
9318,"Okay so the first one is Shawns twin, the 2nd is actually Shawn, the 3rd is ew get away idek you http://t.co/2maeW2CLCW",2
1217,January's Baby Miss Heart of the USA Calendar Queen enjoying ice cream on National Ice Cream Day over the weekend! http://t.co/sb1oItI4NM,3
17478,I want to see Amy Schumer Saturday so badddddd,2
4125,thinking about the number of people who may have discovered The Cure through Ant-Man makes me SO HAPPY,3
8657,MONDAY NIGHT RAW was a surprise when Sting came out at the end.Perhaps he will put an end to Seth Rollins Triple H's baby boy.,3
10558,"So the 18th will the best weekend, Jason Aldean and @Tj_ghann @John_Jester09 @M_Pfeiffer44 @j_muhney #BGBOUND",2
12768,This may be the worst Big Brother episode in history.,1
7365,LMAO!   #ByeFelicia - Ice Cube   #StraightOuttaCompton   (Is that where it all started and moved on into Friday? LOL),3
20218,"Day 7th: Saudi Arabia, Indonesia, Poland, Thailand, Hungary. More $$$ for you today if you have traffic from there! https://t.co/OGyJsnprV5",2
10904,Republican candidate Carly Fiorina tweets that she is OK after getting into an accident with a deer Friday.,3
4839,"my mom still isnt sure if she can go to sam smith with me or not tomorrow, she needs to let me know so i can find someone else to go with",2
4016,Need someone to get the April/May Kris Bryant back to Chicago because his at bats are getting worse,1
5579,Going to Jason Aldean Sept 19 with @Blueeyedblond5 Cant wait! #jasonaldean #countryconcert,3
11450,@raheelashrafi Saudis have income from Haj and Umra also. That is 2nd main source &amp; comes from Muslims all over the world. @NidaYousufzai,2
6351,I've said all along that Scott Walker's low-key style doesn't set the barn on fire but will win the day.  https://t.co/ThWRx7wTL5,3
14059,"When u tell ur boss u can't work on Saturday bc ur taking the ACTs and he says ""change the date""  Oh yes ok bc dunkin is my main priority !!",2
16467,09 Nov: Selena Gomez with Amy Schumer the 25th Annual Glamour Woman Of The Year Awards in New York City,2
13210,@20hmygata @TauntRadioBTR @yrr3b  Shawn from @AntibullyEmpire may call in from the hospital and confess how he catfished @DarkHeartAngel3,2
6820,I don't want Rousey to be Captain Marvel! She may be strong enough but she's not pretty enough.,1
5412,It's Thursday and Dustin Johnson is crushing it at a major. All is right.,3
2019,already looking forward to getting dunkin tomorrow be going to be running on about 4 hours of sleep :-)),3
580,"July 19th is National Ice Cream Day, are you going to celebrate with your favorite flavor? #therealhungergames #yummy http://t.co/HYuoOA7Uw9",3
8234,"I feel like Ice Cube: Today was a good day.  Not just for a Monday, but all the way around. I like today very much.",3
2791,I watched Ant-Man for the 3rd time today.,3
13565,"@Atheistican the 14th amendment was passed when homosexuality was a felony. Obviously, it does not pertain to gay marriage then.",2
4995,"Rolling Stone - June 25, 1981 Back Issue George Harrison Raiders of the Lost Ark http://t.co/ZkF8etgnhy http://t.co/lL075AI4kn",2
9785,@CarolineWood68 my liver needs a rest. I'm going to the Foo Fighters concert tomorrow. LOL,2
11033,"Power's out for 47 hrs and: #kanye2020 , twenty one pilots perform, Nicki drags Miley, probably the sun exploded too let me check",2
17780,Thanks for the chill stream guys. CSGO Face It is working well but teams are shit. Hopefully controller comes in tomorrow for Dark Souls. &lt;3,1
9585,Hey @BayStreetTix  yes I Want to win 2 free tickets to see David Price &amp; the #BlueJays Monday Night? #FreeTixFridays,2
16974,"The name Friday comes from Freya, the goddess of love and fertility. Freya had two black cats who were a gift from Thor, god of Thunder.",2
2306,Best part of Ant-Man is how Hank Pym's treasured photo of his wife covers up her actual face with a large sun hat.,3
8036,Don't want to hear Seth Rollins Speech about how great he is tomorrow bruh.,1
13191,"Red Sox tie it up, Phillies 2, Red Sox 2  Bottom 5th http://t.co/zplLA3fBus",2
12121,".@LenKasper: ""Bryant has hit some big home runs...""  [Kris Bryant hits a game-tying two-run HR in the 8th]",3
3461,I just finished reading Paper Towns! I can't wait to see the movie this wednesday! @johngreen,3
11493,"There may not have been a transfer of players between the 2 clubs last night but Real Madrid caught the ""We did not want him anyway"" disease",2
12,Did you know that @ReelzChannel is airing Miss USA tomorrow? Here's why: http://t.co/Dj3a2snztd,2
2366,@PaperTownsMovie Watched Paper Towns (Cidades de Papel in Brazil) for the 3rd time yesterday. It's really addictive! http://t.co/TRGKwKznkD,3
8878,Paul McCartney coming to my hometown  for the first time in October! Have to get tickets!,3
15272,Update: Shawn will be reuniting with Jack and Jack tomorrow (confirmed by jack gilinsky!),2
5850,"@AaqibAfzaal Pakistan may be an Islamic country, but der are a lot true Muslims in India who love their country and can sacrifice all for it",3
18618,"Tony Blair is the one who ruined @UKLabour , he may have got them in power but he's certainly hurt them !",1
3958,How I'm looking at life rn: Big Brother is on tonight and Sunday  Bachelor in Paradise is on Saturday and Sunday.   #AllILiveFor,3
13172,@FelgerAndMazz can anyone explain why Felger got this right but not the Tom Brady fiasco? https://t.co/AbSAkOvxKx,2
17293,is Nov 27 Comedians day? Rahul Gandhi to speak in Parliament. ohh La La ... I am going to watch it .,2
555,"And if it being Sunday weren't enough to make you happy, Hip Hip Hooray for National Ice Cream Day. Follow us all... http://t.co/BXk8eP8yjp",3
17123,"@OfThunderAesir without nerves. So, when Thor left the room he sat there. And waited.   It didn't take long for them to roll out the big +",3
7748,"Wilt Chamberlain claims to have slept with more than 20,000 women in his lifetime. Chuck Norris calls this ""a slow Tuesday.""",2
2669,Chance to win Zac Brown Band tix today.  We're singing &amp; you may have to manage some light Spanish to win.  Keep listening.,2
6047,last minute but does anyone want to go to Sam Smith w me tomorrow :-),3
20506,"27 December 1997- Just hours after Billy Wrights death, the LVF retaliate by killing ex IRA prisoner Seamus Dillon https://t.co/DTmJfH54YJ",2
2702,Hulk Hogan. More like Bulk Fooligan. Some folks never know when it's time to leave the room. He's had his day in the sun. Time to go away!,1
15581,Sam Smith may be the worst act on the radio,1
13517,Tuesday 4pm.  Ellen DeGeneres launches her new season with Caitlyn Jenner on NBC4.  What would you like to hear... http://t.co/CwwEZJaN3b,2
